property_id,property_type,country,city,street,building_number,square_footage,number_of_bedrooms,number_of_bathrooms,year_built
3031,Loft,Mongolia,West Christopher,Charles Forks,745,3917,3,3,2018
3032,Studio,Togo,Lake Stephen,Elizabeth Fort,9288,11580,4,5,2008
3033,Loft,India,Freyberg,Stephen Spring,7286,11264,5,10,2016
3034,Duplex,Mauritius,West Troy,Roger Cape,24436,19237,5,10,2010
3035,Cottage,China,Shermanville,William Terrace,73229,6889,1,10,2022
3036,Duplex,Korea,Parkland,Tina Corner,858,16089,6,9,2006
3037,House,Antigua and Barbuda,Carolhaven,Wayne Shore,1980,8516,2,3,2004
3038,House,Swaziland,South Jamesshire,David Ford,34977,1894,8,4,2000
3039,Loft,Korea,North Robertchester,Washington Loaf,8959,12100,10,5,2019
3040,Penthouse,Papua New Guinea,Thomasborough,George Lakes,323,5261,5,5,2014
3041,House,French Southern Territories,Nicholasport,David Hollow,058,11304,5,2,2015
3042,Condo,Barbados,North Paulchester,Barry Loop,03612,15323,10,6,2010
3043,Duplex,Saint Martin,North Molly,Steven Trail,527,3636,9,3,2014
3044,Penthouse,British Indian Ocean Territory (Chagos Archipelago),Burnsside,Joseph Key,7349,11861,9,1,2004
3045,Villa,American Samoa,New Charles,Vaughn Meadow,588,12609,6,4,2000
3046,Villa,Poland,Lake Tami,Fowler Well,65451,17793,2,3,2023
3047,Duplex,Dominica,Christineview,Terry Fields,2827,1890,9,1,2020
3048,Villa,Hungary,Bellland,Bruce Avenue,1910,17443,7,4,2017
3049,Apartment,Lebanon,Ericaborough,David Mountain,8114,13249,8,9,2014
3050,House,Poland,Alisonmouth,Anthony Coves,227,13573,3,3,2017
3051,Penthouse,Angola,Morrisborough,Fox Divide,947,3306,3,10,2013
3052,Cottage,United States Virgin Islands,East Brianshire,Craig Path,45687,9474,6,6,2022
3053,Cottage,Gabon,West Susanmouth,Victoria Route,66909,12579,2,4,2005
3054,Apartment,Maldives,Port Jenna,Charles Pike,26441,14632,8,9,2004
3055,Townhouse,Svalbard & Jan Mayen Islands,Apriltown,Carney Island,74385,2159,5,9,2021
3056,Duplex,Saint Barthelemy,New Andreaborough,Smith Point,4715,9886,1,10,2001
3057,Cottage,Syrian Arab Republic,Port Robertton,Amanda Gardens,44444,13880,8,5,2021
3058,Townhouse,Trinidad and Tobago,East Calvinfurt,Herrera Mews,4416,17031,10,1,2021
3059,Cottage,Estonia,New Thomasview,Herring Turnpike,17464,19109,8,7,2013
3060,Apartment,Zimbabwe,Masonborough,Alisha Curve,414,7036,5,8,2008
3061,Townhouse,Turkmenistan,Carrieport,Meyers Mountain,934,6671,10,8,2002
3062,Duplex,Kazakhstan,West Ericbury,Hart Island,42862,5489,4,7,2015
3063,Villa,New Zealand,Collinsburgh,Vazquez Hill,399,8968,4,5,2009
3064,Condo,Guam,Lake Brandonhaven,Thomas Expressway,9760,5321,7,5,2008
3065,Duplex,Latvia,East Brittanymouth,Guzman Causeway,5785,16332,3,4,2010
3066,House,San Marino,New Larryton,Barnett Forge,003,8981,1,3,2001
3067,Studio,Mali,New Belindaberg,Christopher Neck,878,5480,9,1,2017
3068,House,Armenia,Garyside,Erin Plains,3275,3773,5,1,2017
3069,House,Djibouti,Stephanieville,Bradley Cliff,2556,16114,7,1,2002
3070,Villa,Oman,East Connormouth,Le Overpass,356,6017,9,4,2014
3071,Loft,Lao People's Democratic Republic,West Christinashire,Cain Points,411,7345,1,10,2022
3072,Apartment,Zambia,Alexisborough,Velez Parkway,443,2499,6,9,2012
3073,Duplex,Central African Republic,Lake Ryanton,Sparks Cliffs,6812,9203,8,6,2000
3074,House,Guinea,Anthonyfort,Hughes Ridge,469,574,6,6,2008
3075,Penthouse,Guernsey,North Katieton,Travis Courts,9302,7480,7,6,2005
3076,Loft,Liechtenstein,South John,Cody Vista,0744,6661,1,6,2017
3077,Studio,Micronesia,Danielsview,Lam Prairie,00273,17319,10,7,2020
3078,Apartment,Guatemala,Davishaven,Robinson Coves,7642,17733,1,10,2018
3079,Cottage,Seychelles,Marissachester,Heather Roads,971,1870,9,1,2008
3080,Duplex,Cocos (Keeling) Islands,Marymouth,Anna Skyway,19530,4825,4,2,2008
3081,House,Rwanda,Sanchezton,Jonathan Inlet,389,14740,10,3,2020
3082,Loft,Nicaragua,East Aprilview,Lambert Divide,907,2262,10,9,2007
3083,Condo,Monaco,New Donna,Johnson Ways,848,11646,6,1,2015
3084,Townhouse,Turkey,North Omar,Kimberly Mission,557,12811,3,3,2001
3085,House,Tunisia,East Mary,Ronald Hill,3629,3087,7,8,2017
3086,Penthouse,North Macedonia,Jonathonhaven,Morris Well,1890,10588,8,3,2018
3087,Loft,Bolivia,Timothymouth,Richard Springs,4357,11273,5,7,2003
3088,Loft,Palestinian Territory,West Stacy,Wilson Pass,3920,9019,1,9,2023
3089,Penthouse,Albania,Angelaborough,Alvarez Divide,852,13423,1,8,2010
3090,Duplex,Niger,Wrightfurt,Hill Squares,5618,12272,5,8,2023
3091,House,Togo,Jamesville,Harvey Radial,528,1771,10,4,2002
3092,House,Latvia,Martinton,Stacy Rapid,87473,7261,7,10,2018
3093,Cottage,Lebanon,Saraborough,Maldonado Oval,186,9890,6,4,2010
3094,Apartment,Panama,Port Dianeville,Meyers Mountain,8735,18406,1,3,2019
3095,Duplex,Nigeria,Hillbury,Daniel Island,48307,12508,6,3,2022
3096,Studio,Ethiopia,Hernandezville,Jesse Forks,18186,7925,10,2,2016
3097,Penthouse,Switzerland,West Brenda,Berger Skyway,6236,3056,6,6,2002
3098,Penthouse,Uruguay,Michelleburgh,Michael Forks,273,5918,2,2,2018
3099,Penthouse,Barbados,Garciabury,Mcdonald Ports,081,13365,9,5,2001
3100,Studio,Thailand,Stephensbury,Smith Turnpike,0203,459,3,8,2023
3101,Studio,Cyprus,East Mindy,Beck Pike,6374,4154,3,10,2018
3102,Apartment,Lao People's Democratic Republic,Bennettport,Tara Fields,38108,3031,10,6,2023
3103,Studio,Timor-Leste,Denisebury,Karen Row,0137,18809,7,4,2019
3104,Townhouse,Sri Lanka,Josephstad,Foster Point,00019,4480,1,1,2022
3105,House,Faroe Islands,Port Julie,Jasmine Spurs,44186,19964,6,7,2003
3106,Condo,Netherlands,Jacquelineshire,Eaton Shoals,68725,15711,4,7,2016
3107,Apartment,Morocco,Lake Randy,Stephanie Dam,0081,1744,1,3,2020
3108,Loft,Micronesia,East Robertmouth,Dylan Dale,615,14784,4,10,2010
3109,Villa,Singapore,Tammyside,Kristy Ville,93190,16941,8,10,2000
3110,Studio,Ireland,Pattyfurt,Raymond Brook,006,6083,1,8,2021
3111,Penthouse,Armenia,Fieldsport,Marvin Station,513,6916,6,7,2015
3112,House,Kazakhstan,Davenportborough,Michael Turnpike,6981,2774,4,3,2001
3113,Condo,Somalia,Lake Ricardo,Luis Road,35610,1032,8,6,2012
3114,Penthouse,Kazakhstan,Port Nichole,Dalton Trafficway,1929,17466,6,5,2013
3115,Cottage,Bolivia,North Cynthiamouth,Lindsey Fort,84586,12857,3,3,2002
3116,Penthouse,Saint Martin,East Ericside,Evan Valleys,5671,15886,3,3,2022
3117,Penthouse,Palestinian Territory,West Josestad,Jacobson Road,927,7267,4,3,2013
3118,Villa,United Kingdom,Derekport,Brown Springs,86158,4711,7,8,2013
3119,Loft,Colombia,Port Jameshaven,Sanchez Green,12994,17066,4,2,2002
3120,Loft,Singapore,Millerchester,Bradley Parkway,330,8967,2,3,2014
3121,House,Isle of Man,South Brianhaven,Carlos Junctions,9630,1990,6,4,2023
3122,Loft,Bosnia and Herzegovina,East Steven,Hall Squares,738,18140,8,3,2014
3123,Studio,Jersey,Lake Danielle,Gregory Stravenue,703,10403,10,9,2000
3124,House,Lithuania,Thorntonfurt,Lutz Terrace,7442,15562,9,2,2000
3125,House,Bolivia,North Bethland,Parker Walks,4011,18704,9,5,2002
3126,Townhouse,Tuvalu,Angelaton,Wall View,148,10242,7,3,2020
3127,Cottage,Belarus,Toddfort,Smith Cliff,574,13537,10,3,2000
3128,Penthouse,Uzbekistan,South Shelby,Jeffrey Rest,662,10334,1,8,2019
3129,House,Nigeria,New Michellemouth,Russell Hollow,56759,15861,6,3,2022
3130,Duplex,Austria,Riveraburgh,Jones Inlet,452,14081,4,10,2013
3131,Apartment,Panama,Port Sandra,Ray Roads,4480,15797,5,2,2022
3132,Townhouse,Hungary,North Alejandra,Harper Pine,922,10220,4,9,2023
3133,House,Guatemala,Amyport,Kelly Manors,2638,18004,8,9,2003
3134,Villa,Montserrat,Jenkinsville,Jennifer Passage,525,14063,10,10,2011
3135,Loft,French Guiana,New Rebekah,Case Field,8695,924,10,9,2012
3136,Penthouse,Austria,Markside,Megan Manors,055,14758,2,7,2013
3137,Condo,Equatorial Guinea,Markshire,Leonard Mills,45937,10163,3,3,2002
3138,Studio,Solomon Islands,Smithmouth,Chris Cliff,78337,10541,9,5,2004
3139,House,Colombia,Port Kristinbury,Tommy Shoals,58923,14291,2,6,2015
3140,Apartment,Cook Islands,Johnshire,George Divide,32624,15707,9,10,2023
3141,Villa,Serbia,Boydside,John Glen,96846,1439,7,4,2003
3142,Condo,Korea,Sharonmouth,Long Mews,342,3846,10,6,2019
3143,Villa,Croatia,North Joshua,Mosley Circle,6556,19464,3,7,2008
3144,Loft,Afghanistan,South Jasonside,Stephen Square,60183,11445,6,7,2006
3145,Penthouse,Reunion,Harrisstad,Smith Islands,3438,13392,8,3,2018
3146,Townhouse,Saint Vincent and the Grenadines,Mcintyreburgh,Williams Track,8358,18145,3,6,2019
3147,Penthouse,Norfolk Island,New Vickiborough,Charles Ferry,921,9835,8,5,2020
3148,Townhouse,Tanzania,Gardnerville,Jill Falls,2474,743,1,9,2005
3149,Townhouse,British Virgin Islands,West Debbieborough,Thomas Inlet,361,14437,9,7,2014
3150,Apartment,Solomon Islands,Parkerside,Aaron Cliff,244,6385,1,4,2015
3151,Condo,Monaco,Dawsonburgh,Rachel Harbors,88250,15578,1,10,2007
3152,Duplex,Congo,New Stephenshire,Anthony Glen,3212,9462,9,9,2000
3153,Apartment,Australia,Jacksonfurt,Obrien Branch,37868,15098,7,1,2001
3154,Apartment,Uruguay,Port Lisa,Green Summit,99685,9658,1,7,2006
3155,Penthouse,Uganda,Smithport,Clark Ports,48249,2483,3,9,2003
3156,Apartment,Turkmenistan,South Tracyborough,Jordan Pine,5029,8252,7,10,2003
3157,Apartment,South Africa,Port Candaceberg,Rivas Island,33791,3982,10,4,2006
3158,Townhouse,Nauru,Tinamouth,Martin Pike,3185,4965,3,4,2002
3159,Condo,France,East Elizabeth,Edwin Island,139,8961,3,3,2016
3160,Townhouse,Honduras,North Jasonside,Vega Tunnel,89517,3783,2,8,2022
3161,Loft,Mauritania,Robertville,Janet Fork,9042,16663,9,8,2011
3162,Loft,Indonesia,Lake Jeffrey,Manuel Junction,147,12831,6,1,2007
3163,Penthouse,Iceland,Moranchester,Curtis Ferry,15864,8459,2,7,2021
3164,Townhouse,Pitcairn Islands,Devonbury,Bryan Neck,146,16890,1,4,2014
3165,Loft,Mexico,Port James,Anderson Wells,16446,16962,6,7,2019
3166,House,United States of America,Andrewton,Diaz Mount,052,1713,8,7,2003
3167,Loft,Slovakia (Slovak Republic),New Erikhaven,Thompson Street,902,12317,8,1,2004
3168,House,North Macedonia,Lake Meganfort,Renee Ranch,00186,11658,3,8,2012
3169,House,Korea,Williamsstad,Vanessa Motorway,084,13180,2,6,2002
3170,Studio,Bangladesh,Aprilville,Garza Branch,928,17679,10,6,2010
3171,Cottage,Kiribati,Haydenborough,Douglas Plains,064,1116,1,2,2015
3172,Studio,United Kingdom,Lake Walter,Guerra Villages,33000,12797,5,8,2018
3173,Penthouse,Brunei Darussalam,Lake Manuelside,Mitchell Course,948,16751,1,3,2011
3174,Villa,Malaysia,Jenniferbury,Fox Vista,881,13190,3,5,2004
3175,Duplex,Finland,Schmidtmouth,Amber Haven,51474,6346,2,4,2016
3176,Duplex,Egypt,New Cherylstad,Jake Vista,025,13706,5,5,2023
3177,Cottage,Puerto Rico,East Ericborough,Kyle Manor,9919,6536,9,3,2012
3178,Villa,Switzerland,South Jared,Williams Bridge,1301,1465,8,4,2006
3179,Townhouse,Andorra,Floresport,Sylvia Walk,40705,8122,7,4,2019
3180,Townhouse,Qatar,West Audrey,Maria Fort,7013,3002,1,5,2019
3181,Villa,Greece,Aimeeburgh,Barrett Mountain,06363,17512,9,5,2017
3182,Townhouse,Djibouti,Tiffanybury,Nichole Expressway,62191,3137,7,8,2002
3183,Townhouse,Antigua and Barbuda,Port Meganfort,Dominguez Islands,7981,5206,10,10,2004
3184,Cottage,Korea,Amyview,Karen Meadows,64126,14368,1,8,2005
3185,Townhouse,Libyan Arab Jamahiriya,Johnsonshire,Taylor Spurs,332,10957,2,3,2019
3186,Penthouse,Ecuador,Greenfort,Cunningham Common,54669,18573,3,3,2007
3187,Apartment,Bahamas,New Timothyfort,Charles Mountains,3123,8048,3,9,2001
3188,Cottage,Zimbabwe,Kempfort,Amber Knolls,706,13603,4,6,2002
3189,Apartment,Luxembourg,Dianeshire,Le Oval,247,11858,3,2,2013
3190,Townhouse,Chad,Marshallstad,Smith Shore,24369,1145,5,4,2023
3191,Apartment,Antigua and Barbuda,Fletcherville,Charles Spurs,659,3184,7,3,2014
3192,Townhouse,Madagascar,Port Michaela,Amanda Trail,231,16355,6,4,2000
3193,House,Israel,Sophiaview,Nicholas Prairie,980,12249,6,2,2018
3194,Cottage,Saint Pierre and Miquelon,North Sharonton,Tara Grove,5778,3317,1,4,2007
3195,Loft,Saint Pierre and Miquelon,Hortonport,Barron Throughway,82641,3369,2,5,2013
3196,Studio,Greece,Cassidyberg,Chavez Tunnel,938,3319,2,3,2009
3197,Penthouse,Estonia,East Sonia,Black Station,991,18692,7,3,2015
3198,Townhouse,Mozambique,West Monicabury,Short Burg,59152,15458,3,4,2014
3199,Townhouse,Macao,North Tonibury,Douglas Ways,13045,10968,1,2,2010
3200,House,Montenegro,East Rick,Angela Skyway,572,3861,5,4,2013
3201,Villa,Central African Republic,Kevinhaven,Montes Burgs,4713,1419,7,5,2015
3202,Apartment,Gibraltar,Stevensburgh,Brown Divide,969,19888,4,3,2022
3203,Cottage,Guadeloupe,West Brentmouth,Lawrence Forest,281,13445,10,7,2016
3204,Duplex,South Africa,Lake Charleschester,Hannah Valleys,216,6895,3,5,2008
3205,Apartment,Greenland,South Mathewmouth,Brittany Knolls,55688,9608,1,5,2020
3206,Condo,Bouvet Island (Bouvetoya),Fuentesburgh,Torres Road,0533,13198,5,9,2012
3207,Duplex,Panama,Guerreroville,Robertson Stream,9621,13713,10,2,2020
3208,Villa,Panama,Grayport,Jordan Locks,834,6748,3,8,2009
3209,Loft,Belize,Amyville,Patricia Passage,23915,7862,5,4,2016
3210,Apartment,New Caledonia,Muellerville,Cook Lake,90915,12673,9,8,2005
3211,Cottage,South Georgia and the South Sandwich Islands,East Carmen,Roberts Mission,82342,10206,6,2,2015
3212,Condo,Belize,Allenmouth,Madison Fields,7730,18418,5,7,2012
3213,Penthouse,Latvia,Crawfordberg,Denise Mountain,8793,4893,8,7,2012
3214,Duplex,Saint Martin,Elizabethberg,Ortega Mountains,88433,16400,2,9,2003
3215,Apartment,Saint Lucia,West Laurenborough,Vanessa Vista,849,17407,9,4,2010
3216,Apartment,Chile,Joannton,Michael Forges,064,7603,4,9,2016
3217,Townhouse,Heard Island and McDonald Islands,Staffordbury,Kayla Stream,324,12670,6,10,2015
3218,Penthouse,Syrian Arab Republic,East Spencerchester,Stanley Walk,86876,14579,5,4,2018
3219,Duplex,South Africa,Teresastad,Sullivan Canyon,301,15372,6,1,2023
3220,Villa,Paraguay,Dixonton,Campbell Estate,258,11399,9,1,2006
3221,Loft,British Indian Ocean Territory (Chagos Archipelago),Emilyborough,Serrano Glens,0803,13552,4,1,2023
3222,Villa,Cayman Islands,Matthewtown,Lynn Knoll,306,6134,2,7,2000
3223,House,Belgium,Greenstad,Wright Crossing,538,8497,8,9,2022
3224,Penthouse,Palestinian Territory,South Jasminechester,Anderson Ranch,8601,1447,4,4,2004
3225,Apartment,China,Ericshire,Amy Plaza,023,6995,5,1,2023
3226,Villa,Austria,South Brian,Stewart Mountains,6732,6693,8,5,2005
3227,Condo,Belize,Lisatown,Melissa Brook,86998,3766,9,5,2002
3228,Townhouse,China,New Mark,Jason Orchard,93957,15775,4,1,2019
3229,Duplex,Tokelau,East Joshua,Andrew Park,04007,17005,3,5,2013
3230,House,Lesotho,Lake Josephton,Blake Street,9465,14760,10,5,2004
3231,Duplex,United States Minor Outlying Islands,East Valerie,Mathews Crescent,565,1699,8,3,2011
3232,Loft,New Caledonia,Lake Scott,Mendez Corner,9245,12262,5,8,2018
3233,House,Guadeloupe,Lauramouth,Brandy Ports,20243,4122,4,1,2014
3234,Townhouse,Israel,Hamiltonberg,Blanchard Forest,07764,14467,6,4,2005
3235,Penthouse,French Southern Territories,Port Daniel,Fletcher Trafficway,187,3048,1,2,2022
3236,Condo,Palestinian Territory,West Paulhaven,Alvarez Roads,312,18545,9,3,2019
3237,Condo,Paraguay,Hamiltonbury,Adams Pine,54269,454,3,2,2003
3238,Penthouse,Bangladesh,Gordonburgh,Chapman Landing,833,5306,8,2,2009
3239,Apartment,Trinidad and Tobago,New Tammy,Hernandez Mews,29291,16113,5,8,2016
3240,Townhouse,United States Virgin Islands,New Carol,Randall Inlet,2990,12751,7,9,2012
3241,House,Reunion,Bushtown,Ali Avenue,9431,13426,2,6,2010
3242,Cottage,Burkina Faso,Higginston,Hicks Mountains,038,14769,2,3,2005
3243,Condo,Norfolk Island,South Jamie,Strickland Heights,524,4196,10,1,2011
3244,Studio,Trinidad and Tobago,Port Laura,Guzman Rest,599,14073,1,8,2014
3245,Loft,Samoa,Torresmouth,Crystal Lights,32371,18424,5,2,2008
3246,Cottage,Serbia,East Jonberg,Hall Creek,9179,3149,7,2,2020
3247,Condo,Burkina Faso,Kellerfurt,Sherry Points,12406,9863,8,9,2021
3248,House,Antarctica (the territory South of 60 deg S),Ashleyside,Roberts Mill,650,16872,2,3,2022
3249,House,Guinea,Craigfurt,Julie Trace,53533,650,7,9,2023
3250,Cottage,Italy,West Amyport,Wood Walks,554,1219,1,9,2022
3251,Loft,Monaco,Scottberg,David Parks,43369,19177,1,1,2002
3252,Penthouse,Taiwan,Destinymouth,Terry Terrace,8064,1751,2,10,2002
3253,Apartment,British Indian Ocean Territory (Chagos Archipelago),Danielsfurt,Myers Isle,46227,13677,7,3,2001
3254,Penthouse,Mayotte,New Melanieberg,Holmes Spring,0612,7358,10,7,2022
3255,House,Cameroon,Charlesside,Moore Lock,92912,14262,2,6,2007
3256,Villa,French Guiana,New Christopherburgh,Jasmine Walk,48035,7065,4,10,2016
3257,Duplex,Croatia,Lake Stephanie,Knapp Lakes,54027,13966,3,3,2017
3258,Cottage,Bosnia and Herzegovina,Jacksonfurt,Kevin Ports,3077,10924,2,2,2003
3259,Villa,Afghanistan,East Omar,Cynthia Shore,471,6787,3,3,2011
3260,Cottage,French Polynesia,Ericstad,Camacho Crossing,9921,4388,9,1,2010
3261,Condo,Brunei Darussalam,Tracyberg,Angela Loaf,48144,951,7,4,2009
3262,Townhouse,United Arab Emirates,Cabreraburgh,Christine Glens,673,1082,5,9,2017
3263,Apartment,Austria,Deborahmouth,Kimberly Ferry,48897,8938,6,6,2006
3264,Apartment,Poland,Gonzalezview,Bell Locks,5958,10487,3,1,2013
3265,Penthouse,Russian Federation,Jamiebury,Odonnell Avenue,257,751,7,2,2022
3266,Villa,United States Minor Outlying Islands,Melissachester,Barnett Mountains,3920,13898,1,8,2020
3267,Apartment,Lao People's Democratic Republic,Port David,Danielle Camp,07496,7599,2,8,2001
3268,Penthouse,Tunisia,North Emily,Griffin Cliffs,16248,10287,8,10,2002
3269,Townhouse,Angola,New Lawrence,Bruce Corners,83522,19650,10,9,2021
3270,Duplex,Martinique,New Nicolebury,Cynthia Circles,6841,19412,5,2,2013
3271,Condo,Russian Federation,West Richard,Melissa Plaza,2719,556,8,9,2007
3272,Loft,United States Virgin Islands,Lake Susan,Victor River,2836,13649,5,9,2023
3273,Studio,Saudi Arabia,South Lauren,Michael Stream,538,9839,7,3,2004
3274,Townhouse,Paraguay,East Ryanborough,Jonathan Road,9056,13178,9,10,2017
3275,Penthouse,Austria,Wellsside,Paul Canyon,573,6466,9,9,2010
3276,Apartment,Kiribati,South Billymouth,Young Lodge,0961,16378,7,4,2005
3277,Studio,Pitcairn Islands,Port Brandon,Chavez Shoal,58045,15187,10,5,2020
3278,Penthouse,Georgia,Courtneyport,Mcknight Way,48252,16856,2,1,2017
3279,Loft,Reunion,Greenshire,Wagner Hills,144,13044,7,3,2004
3280,Townhouse,Argentina,Hardybury,Morgan Ville,8663,19667,8,10,2009
3281,Townhouse,Kiribati,Sandraport,Nelson Mountain,7306,18646,1,6,2017
3282,Cottage,Reunion,East Adam,Jacob Parks,8698,439,5,6,2003
3283,Villa,Germany,Wagnerbury,Brown Run,542,5066,7,2,2012
3284,Villa,Kiribati,Leeland,Jessica Canyon,5946,18297,7,6,2008
3285,Condo,Maldives,South Patrick,Schmidt Village,25910,14391,3,6,2010
3286,Loft,Equatorial Guinea,Port April,Lin Ridges,2151,19766,6,6,2012
3287,Duplex,Liechtenstein,Heidibury,Thomas Drive,5796,6852,8,1,2008
3288,Studio,Belgium,Martineztown,Cohen Orchard,25654,5087,9,4,2010
3289,Apartment,Belgium,Joditown,Beard Meadow,71597,3657,7,5,2018
3290,Studio,Anguilla,South Linda,Ralph Cliffs,7426,17217,5,4,2005
3291,Apartment,Italy,Clarkchester,Smith Knoll,401,18692,5,3,2007
3292,Duplex,Poland,Cookfort,Joanna Fall,104,18658,7,4,2000
3293,House,Greenland,West Jasonport,Gonzalez Creek,2022,11219,6,5,2013
3294,Duplex,Palau,New Madison,Lee Ranch,55545,15109,7,2,2017
3295,Penthouse,Montenegro,East Thomasburgh,Roberts Track,177,19990,6,7,2013
3296,Penthouse,Wallis and Futuna,Patrickmouth,Bailey Light,911,16580,3,3,2007
3297,Condo,Norfolk Island,Laurahaven,Bobby Meadow,1131,9357,3,5,2018
3298,Apartment,Lebanon,New Brittany,Wells Manor,059,5673,3,8,2002
3299,Cottage,Israel,Sheppardborough,Brenda Lake,5599,5013,9,8,2013
3300,House,Belize,North David,Justin Courts,7243,12942,10,9,2010
3301,Penthouse,Lithuania,South Darrylmouth,Beck Fork,4853,13634,1,7,2023
3302,Studio,Western Sahara,Brandonstad,Crystal Forest,45778,12220,8,8,2015
3303,Townhouse,Central African Republic,West Emilyport,Pierce Creek,336,12403,2,6,2001
3304,Condo,Nigeria,Lake Wayne,Wall Estate,9168,10031,4,2,2007
3305,House,Mayotte,Edwardstad,Simon Stravenue,9803,8149,1,3,2020
3306,Duplex,Serbia,North Christina,Erin Ville,6432,7493,1,7,2022
3307,Villa,Slovenia,Jamesstad,Johnson Mall,42995,5953,5,10,2018
3308,Penthouse,Bermuda,South Martintown,Benjamin Neck,41645,14552,10,1,2018
3309,House,Yemen,Christopherfurt,Phillip Plaza,9047,16549,5,4,2012
3310,Cottage,Panama,Kaitlynshire,Brown Fork,26668,11073,1,9,2021
3311,Condo,Antigua and Barbuda,Millerton,Joe Burgs,130,5333,6,9,2007
3312,House,Netherlands Antilles,Kimside,Brock Lights,66449,3840,6,3,2010
3313,Apartment,Lesotho,Jessicahaven,Hernandez Springs,670,6124,4,9,2022
3314,House,Lithuania,Port Kaylee,Erin Station,801,3575,4,4,2022
3315,Studio,Poland,Stephanietown,Long Islands,30168,696,3,10,2010
3316,Loft,Swaziland,Kingstad,Munoz View,048,11421,2,8,2010
3317,Apartment,Guatemala,New Jasonside,Hanna Green,41759,10131,2,3,2006
3318,Apartment,Portugal,Williamston,Maldonado Plains,6113,14076,3,7,2021
3319,Villa,Costa Rica,West Jamesstad,Bradley Roads,6174,566,6,2,2004
3320,Penthouse,Dominica,Bennettfort,Davis Locks,580,3050,5,5,2004
3321,Condo,Suriname,Brownberg,Garcia Points,27076,14890,10,1,2014
3322,Studio,Austria,New John,Christina Ramp,87567,17846,1,8,2012
3323,Townhouse,Botswana,West Ashleystad,Neal Motorway,73771,16642,5,8,2009
3324,Duplex,Suriname,Tylerview,Rodriguez Street,8584,4222,1,6,2015
3325,Studio,Korea,Ramirezview,Sarah Skyway,952,16782,5,10,2010
3326,Apartment,American Samoa,Port Josephshire,Laura Junctions,10350,12356,7,9,2017
3327,Penthouse,Niue,Mosesfort,Kevin Islands,839,15521,10,9,2003
3328,Condo,Denmark,Port Michaelburgh,Barrett Haven,49754,3372,5,7,2014
3329,Loft,Palau,New Derek,Randy Gardens,82502,3307,9,6,2008
3330,Condo,Haiti,Parkerstad,Hoffman Route,91395,480,2,2,2000
3331,Loft,Timor-Leste,Taylortown,Thomas Trail,66015,16601,8,1,2007
